2022-8146,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jose,Wilkinson,Female,3,BSN
2020-2702,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Anthony,Vincent,Male,4,BSED
2020-3332,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Sheila,Wade,Male,3,BSME
2022-3979,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,William,Spencer,Female,4,BSED
2023-8239,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Amanda,Smith,Male,2,BSTM
2024-7555,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Nicholas,White,Female,3,BSBA
2022-5442,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Rebecca,Sandoval,Female,4,BSED
2021-4560,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Michael,Wood,Male,4,BSIT
2022-1391,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Krista,Lee,Male,1,BSIT
2025-1296,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Peter,Lynn,Male,3,BSBio
2021-4052,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Cassidy,Koch,Male,4,BSCA
2019-5438,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,William,Burnett,Female,1,BSTM
2022-2800,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Edward,Brown,Female,2,BSCS
2020-0560,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,William,Walls,Female,2,BSBA
2022-0047,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Paul,Clark,Male,3,BSED
2020-2488,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Eddie,King,Female,4,BSED
2020-0506,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Pamela,Randolph,Female,2,BSCA
2024-3736,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,John,George,Female,3,BSTM
2021-2528,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Sarah,Brown,Female,3,BSTM
2022-0996,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Stacey,Robertson,Female,1,BSTM
2022-8359,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Craig,Jordan,Female,2,BSBA
2022-8940,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Kelly,Stewart,Male,4,BSN
2020-9241,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Breanna,Zimmerman,Male,2,BSTM
2019-8469,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Sandra,Rose,Female,2,BSME
2020-4626,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Michelle,Campbell,Male,1,BSBA
2023-3962,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Olivia,Brown,Male,2,BSN
2024-0213,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Matthew,Walker,Male,4,BSCS
2023-5141,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Alexis,Scott,Female,1,BSED
2024-3581,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Ralph,Henry,Female,4,BSCS
2024-5242,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Tina,Washington,Male,2,BSED
2019-8074,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Donald,Lopez,Female,3,BSED
2019-2523,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Connor,Phillips,Female,1,BSED
2023-6228,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Timothy,Davis,Male,4,BSECE
2019-0668,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Destiny,Gibson,Female,2,BSN
2024-4322,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jay,Harrison,Male,2,BSCA
2025-8256,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Pamela,Torres,Male,4,BSIT
2025-5127,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Lindsay,Scott,Male,2,BSCPE
2024-6638,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Krista,Cooley,Female,3,BSN
2025-7755,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Adam,Ali,Male,2,BSED
2024-8250,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Richard,Waters,Male,2,BSME
2024-8104,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,James,Conley,Female,4,BSIT
2021-6340,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Alexander,Jackson,Male,3,BSECE
2019-5387,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Randy,Morales,Female,2,BSME
2019-8827,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Stephen,Winters,Male,1,BSCPE
2024-6197,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Gabriel,Oconnor,Male,4,BSBA
2023-3188,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Tammy,Walsh,Female,4,BSBA
2023-7581,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Megan,Pearson,Female,4,BSHM
2020-3142,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Kyle,Miller,Female,4,BSHM
2019-1456,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Eric,Woods,Female,4,BSIT
2023-7068,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Frank,Walker,Male,4,BSIT
2023-3169,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Lisa,Zamora,Male,2,BSME
2020-0877,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Christie,Cook,Female,1,BSED
2025-3108,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Carl,Drake,Female,3,BSBio
2020-4525,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Todd,Hughes,Male,1,BSED
2025-3486,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Danny,Boone,Female,3,BSME
2020-4920,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Monica,Thompson,Female,3,BSED
2024-8463,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jacob,Johnston,Male,3,BSCA
2025-8089,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jill,Williams,Male,3,BSME
2024-0416,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Laurie,Archer,Male,1,BSCA
2022-3706,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jessica,Duke,Male,4,BSBA
2025-4037,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Travis,Holden,Male,1,BSN
2021-3066,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Carl,Davis,Male,4,BSHM
2023-9087,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Michael,Lynch,Female,2,BSCS
2024-9018,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Patrick,Browning,Male,3,BSCS
2023-8113,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Christy,Wong,Female,3,BSED
2019-9660,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Angela,Adams,Female,1,BSCS
2025-1614,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Donald,Conway,Male,3,BSED
2024-5332,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Shannon,Cortez,Male,1,BSED
2020-8701,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Bryan,Macias,Female,2,BSBA
2022-8497,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jacqueline,Brown,Female,2,BSECE
2022-0087,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Robert,Dorsey,Male,2,BSHM
2025-3393,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Amanda,Hampton,Male,2,BSCS
2023-0473,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jason,Bell,Female,4,BSTM
2021-9235,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Marissa,Miller,Female,3,BSCPE
2021-8623,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jessica,Cox,Male,1,BSECE
2023-6536,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Anna,Beck,Female,4,BSN
2019-9523,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,April,Walker,Female,3,BSECE
2023-3776,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jamie,Holt,Male,1,BSCPE
2023-3510,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Lori,Guzman,Female,2,BSECE
2025-1729,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Stephanie,Hernandez,Male,3,BSED
2020-7918,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Scott,Stanley,Female,4,BSCPE
2024-7322,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Amy,Moore,Female,4,BSCS
2020-2325,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,John,Jones,Male,1,BSCS
2022-4993,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Miranda,Walter,Female,2,BSBA
2021-7298,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Zachary,Little,Female,1,BSBio
2025-0193,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Karla,Anderson,Female,2,BSED
2025-1289,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Emily,Munoz,Male,3,BSCS
2021-8194,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Alexander,Castaneda,Male,3,BSN
2023-7362,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Diana,Jones,Female,3,BSME
2025-3132,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Anthony,Parsons,Male,3,BSBio
2025-6674,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Stephanie,Harrison,Male,1,BSCA
2022-9790,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Brittany,Kane,Female,2,BSTM
2024-0896,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,James,Smith,Male,4,BSED
2025-5725,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Mary,Fletcher,Female,1,BSHM
2021-2746,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Albert,Silva,Male,2,BSBio
2021-7992,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Amber,Campbell,Female,2,BSTM
2020-3472,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Margaret,Nelson,Male,3,BSTM
2024-4923,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Cheryl,Pearson,Male,2,BSCA
2021-0101,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Heather,Martinez,Male,4,BSBA
2022-5785,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Benjamin,Jackson,Female,3,BSN
2024-7683,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Adam,Gonzalez,Female,1,BSCS
2022-2314,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Thomas,Smith,Female,4,BSED
2023-3768,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Shawn,Sellers,Male,2,BSN
2022-5180,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Amy,Johnson,Female,1,BSECE
2020-6406,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Brittany,Wells,Female,3,BSBA
2020-4337,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jennifer,Thompson,Male,3,BSED
2024-8106,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Christopher,Rojas,Male,4,BSBio
2025-5235,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Nicholas,Baker,Female,4,BSBA
2024-4200,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Alison,Freeman,Male,2,BSCPE
2023-9240,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Ronald,Harris,Male,3,BSBA
2023-1108,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Christina,Anthony,Male,3,BSBio
2019-6275,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Erik,Stevenson,Male,1,BSCPE
2021-1527,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Anne,Leonard,Female,3,BSHM
2021-6438,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Connie,Williams,Female,4,BSED
2019-1908,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Heather,Spencer,Male,2,BSED
2021-9064,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Charles,Shields,Male,4,BSIT
2024-3717,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Daniel,Rodriguez,Male,4,BSBA
2025-8285,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jennifer,Washington,Female,3,BSCPE
2023-6412,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Sara,Moore,Female,1,BSTM
2024-9349,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Todd,Doyle,Male,3,BSCS
2020-0839,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Mark,Smith,Male,4,BSBio
2020-5883,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Fernando,Singh,Female,1,BSECE
2025-5628,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,David,Gibbs,Male,1,BSME
2019-6287,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Christina,Moore,Male,1,BSBio
2020-1375,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Jodi,Myers,Female,1,BSIT
2019-4392,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,John,Phillips,Female,2,BSECE
2021-5822,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Valerie,Woodward,Female,3,BSN
2019-8098,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Frederick,Santos,Female,3,BSN
2021-5689,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Brenda,Diaz,Male,3,BSBA
2019-7120,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Robert,Rivera,Female,4,BSECE
2025-4369,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Logan,Lucas,Male,2,BSME
2021-9614,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Daniel,Meyer,Female,3,BSCPE
2025-0813,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Andrew,Barnes,Female,2,BSME
2020-2644,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Kevin,Harris,Female,2,BSBio
2023-3950,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Lori,Moore,Male,2,BSED
2020-6425,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Christopher,West,Male,1,BSME
2020-6068,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Daniel,Lane,Female,1,BSBio
2025-9667,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Joseph,Pham,Male,2,BSBio
2023-0491,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Elizabeth,Molina,Female,1,BSED
2020-1684,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Melissa,Bradley,Male,2,BSN
2020-2158,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Taylor,West,Male,2,BSCA
2022-0943,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Adam,Molina,Female,3,BSME
2023-7238,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Shawn,Roberts,Male,1,BSED
2022-8846,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Rodney,Murray,Female,3,BSED
2025-6599,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Martin,Wang,Male,4,BSBio
2025-8904,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Katelyn,Mccullough,Male,4,BSN
2025-1863,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Heather,Smith,Female,2,BSBA
2025-1965,https://res.cloudinary.com/dgira6yxf/image/upload/v1765614396/dvdqkqprn0quoo0tppii.png,dvdqkqprn0quoo0tppii,Kimberly,Johnson,Female,1,BSECE
